episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise,algorithm,training_seed,rate_bps,rate_mbps,source_file,source_stage,git_commit,source_code_hash
155,392.4478675284829,4852802.39514613,9705604.79029226,11191971.332478609,1222.3884279845386,3006.1756968637014,0,88,100,-5.530742645263672,0.33154791593551636,5.0410027503967285,,15500,0.04598090507939751,DDPG,1,4852802.39515,4.85280239515,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
156,393.230018408075,4841492.721927972,9682985.443855943,11203508.32594469,1213.7080364114083,3049.8903507828454,0,86,100,-5.556230545043945,0.2031019926071167,5.119090557098389,,15600,0.045751000554000526,DDPG,1,4841492.72193,4.84149272193,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
157,391.15516577523465,4840788.667211238,9681577.334422477,11201601.801901307,1215.8433117065056,3050.0542563100416,0,88,100,-5.644018173217773,0.41406887769699097,5.112183570861816,,15700,0.04552224555123052,DDPG,1,4840788.66721,4.84078866721,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
158,389.59651151739945,4816957.419172768,9633914.838345535,11222605.76068481,1191.156170932363,3112.778281928544,0,87,100,-5.7390923500061035,0.18729397654533386,5.371316909790039,,15800,0.04529463432347437,DDPG,1,4816957.41917,4.81695741917,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
159,389.13350944558783,4812539.254894334,9625078.509788668,11223332.784435485,1187.0726703680734,3106.814710389861,0,87,100,-5.609831809997559,0.35474061965942383,5.108902454376221,,15900,0.045068161151857,DDPG,1,4812539.25489,4.81253925489,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
160,390.41290549318694,4787209.527210298,9574419.054420596,11241348.178073492,1164.8928935571996,3156.8001684003584,0,83,100,-5.661609172821045,0.2557266652584076,5.3360748291015625,,16000,0.04484282034609772,DDPG,1,4787209.52721,4.78720952721,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
161,386.52186542376927,4788067.130399303,9576134.260798605,11236306.677812604,1163.6278692261562,3132.0845550547106,0,87,100,-5.594884872436523,0.27420103549957275,5.159780502319336,,16100,0.04461860624436723,DDPG,1,4788067.1304,4.7880671304,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
162,387.96434771338215,4782900.17665812,9565800.35331624,11237704.131270066,1162.5565743827137,3148.8620863262067,0,85,100,-5.801708221435547,0.2579491436481476,5.2753400802612305,,16200,0.044395513213145395,DDPG,1,4782900.17666,4.78290017666,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
163,382.8411432934869,4763115.158976596,9526230.317953192,11253240.396095704,1141.3891729246532,3187.3699350686243,0,88,100,-5.831378936767578,0.23801904916763306,5.227166175842285,,16300,0.04417353564707967,DDPG,1,4763115.15898,4.76311515898,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
164,381.3237320691225,4758195.368329203,9516390.736658406,11253835.571769824,1141.648691374552,3204.402683061367,0,89,100,-6.092154502868652,0.1904677152633667,5.752024173736572,,16400,0.04395266796884427,DDPG,1,4758195.36833,4.75819536833,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
165,382.5897449653956,4769967.890695627,9539935.781391254,11241583.830231927,1152.7817446248162,3164.792194775185,0,89,100,-5.914564609527588,0.32307717204093933,5.625528812408447,,16500,0.04373290462900005,DDPG,1,4769967.8907,4.7699678907,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
166,387.0269817036959,4764712.935510887,9529425.871021774,11244755.821288455,1149.0178123799571,3181.977377351153,0,84,100,-5.696902751922607,0.18291935324668884,5.294482707977295,,16600,0.04351424010585505,DDPG,1,4764712.93551,4.76471293551,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
167,384.37067449441895,4767811.452275142,9535622.904550284,11239574.329664597,1151.5150765833744,3164.948717901801,0,87,100,-5.916930675506592,0.3360501229763031,5.428142547607422,,16700,0.043296668905325776,DDPG,1,4767811.45228,4.76781145228,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
168,389.4259521585363,4787037.348519715,9574074.69703943,11224488.628793165,1171.934554459761,3133.3356144367253,0,84,100,-6.052699565887451,0.15863236784934998,5.465664386749268,,16800,0.04308018556079915,DDPG,1,4787037.34852,4.78703734852,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
169,388.02740074207793,4783305.30272895,9566610.6054579,11227332.17097548,1169.6241683735182,3138.2411495786773,0,85,100,-6.240288734436035,0.15034858882427216,5.6076579093933105,,16900,0.04286478463299515,DDPG,1,4783305.30273,4.78330530273,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
170,389.6204832135884,4798209.332909559,9596418.665819118,11215554.995038953,1184.4357896757706,3110.9440912102527,0,85,100,-6.2930779457092285,0.2920367121696472,5.747116565704346,,17000,0.042650460709830175,DDPG,1,4798209.33291,4.79820933291,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
171,388.2950467142731,4823118.73498439,9646237.46996878,11194873.655133957,1207.9627227656724,3060.6619771907594,0,89,100,-6.082451343536377,0.2953258156776428,5.6415114402771,,17100,0.04243720840628103,DDPG,1,4823118.73498,4.82311873498,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
172,386.7504578386583,4818212.792734777,9636425.585469553,11202004.175492063,1204.0846002992132,3076.175114333891,0,90,100,-5.978616714477539,0.27936846017837524,5.642739295959473,,17200,0.042225022364249624,DDPG,1,4818212.79273,4.81821279273,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
173,391.64489621016605,4826538.895748438,9653077.791496877,11196321.574195255,1211.8338742517547,3057.419764024277,0,86,100,-5.908269882202148,0.17527779936790466,5.589170455932617,,17300,0.04201389725242838,DDPG,1,4826538.89575,4.82653889575,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
174,391.7683023294765,4846298.775463492,9692597.550926983,11178113.55238157,1229.2734764505951,3000.580294206577,0,88,100,-5.9871392250061035,0.41943228244781494,5.354597568511963,,17400,0.041803827766166236,DDPG,1,4846298.77546,4.84629877546,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
175,392.4229813516781,4861759.340064236,9723518.680128472,11168080.136067273,1242.268495202932,2964.6072007416265,0,89,100,-6.238595008850098,0.2662859857082367,5.546836853027344,,17500,0.0415948086273354,DDPG,1,4861759.34006,4.86175934006,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
176,394.33411188069556,4870223.750168886,9740447.500337772,11158126.207272694,1251.0510116371652,2930.99907763521,0,88,100,-6.2213053703308105,0.39477774500846863,5.48292350769043,,17600,0.04138683458419873,DDPG,1,4870223.75017,4.87022375017,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
177,398.9226402878925,4875605.753332602,9751211.506665204,11152222.424092645,1257.050559583718,2918.4772500623676,0,84,100,-6.248518943786621,0.35418224334716797,5.628241062164307,,17700,0.04117990041127773,DDPG,1,4875605.75333,4.87560575333,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
178,394.0557018897199,4876932.5640662685,9753865.128132537,11151659.036559584,1257.3506491297105,2911.859647183744,0,89,100,-6.277531147003174,0.23062258958816528,5.852606296539307,,17800,0.04097400090922134,DDPG,1,4876932.56407,4.87693256407,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
179,399.25147337718204,4878757.47175251,9757514.94350502,11148224.647676148,1260.6118833965468,2901.739928445186,0,84,100,-6.112894535064697,0.265292763710022,5.838829040527344,,17900,0.04076913090467523,DDPG,1,4878757.47175,4.87875747175,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
180,397.4520419404221,4880552.43617914,9761104.87235828,11148643.242270349,1259.4968991192516,2894.8589665468235,0,86,100,-6.042139530181885,0.3037312626838684,5.549312591552734,,18000,0.04056528525015186,DDPG,1,4880552.43618,4.88055243618,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
181,397.0070035976165,4885741.4592329,9771482.9184658,11140234.144429192,1266.0426093095368,2880.0530873012917,0,87,100,-6.148777484893799,0.3049509525299072,5.6123881340026855,,18100,0.0403624588239011,DDPG,1,4885741.45923,4.88574145923,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
182,398.194329496858,4868760.440387116,9737520.880774232,11158222.835235465,1251.9003990797296,2938.500626747998,0,84,100,-6.399514675140381,0.1846223920583725,5.967299461364746,,18200,0.04016064652978159,DDPG,1,4868760.44039,4.86876044039,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
183,396.2917562674899,4878980.366742593,9757960.733485186,11147005.97497987,1262.1385290332798,2914.1071548814616,0,87,100,-6.283872127532959,0.3797289729118347,5.715087890625,,18300,0.03995984329713268,DDPG,1,4878980.36674,4.87898036674,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
184,396.92004887905864,4866176.52446659,9732353.04893318,11158212.641485317,1251.7604153694788,2953.0472838791525,0,85,100,-6.282724857330322,0.29100745916366577,5.932583808898926,,18400,0.03976004408064702,DDPG,1,4866176.52447,4.86617652447,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
185,392.7147292031149,4873610.408786418,9747220.817572836,11150072.359073943,1256.6538214626335,2934.4782185989957,0,90,100,-6.255429267883301,0.35833248496055603,6.009544372558594,,18500,0.03956124386024378,DDPG,1,4873610.40879,4.87361040879,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
186,394.54494842324743,4862806.821180089,9725613.642360179,11161654.507053025,1248.827319323992,2979.133667050125,0,87,100,-6.205692291259766,0.2906361520290375,5.761498928070068,,18600,0.039363437640942564,DDPG,1,4862806.82118,4.86280682118,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
187,394.36404497815687,4861041.274947197,9722082.549894394,11163847.336580878,1246.7604535397033,2993.6558990037324,0,87,100,-6.402606010437012,0.2964022755622864,5.988288402557373,,18700,0.03916662045273785,DDPG,1,4861041.27495,4.86104127495,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
188,396.43633999070016,4852512.61344829,9705025.22689658,11172252.314000351,1237.628620313713,3010.5336629512026,0,84,100,-6.418099880218506,0.23853382468223572,6.065668106079102,,18800,0.03897078735047416,DDPG,1,4852512.61345,4.85251261345,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
189,392.15402944539244,4859119.945804312,9718239.891608624,11165996.463038549,1244.3570583184687,2997.18488880552,0,89,100,-6.34392786026001,0.34937500953674316,6.001323223114014,,18900,0.03877593341372179,DDPG,1,4859119.9458,4.8591199458,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
190,395.62563973932527,4854217.089629196,9708434.179258391,11167508.613148082,1240.5801240315143,3003.10841276359,0,85,100,-6.321516036987305,0.1982940435409546,6.096826553344727,,19000,0.03858205374665318,DDPG,1,4854217.08963,4.85421708963,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
191,391.30518715240134,4851214.345088456,9702428.690176912,11173236.587349499,1237.7037395449565,3023.1181835001476,0,89,100,-6.324364185333252,0.16240425407886505,5.9668288230896,,19100,0.03838914347791991,DDPG,1,4851214.34509,4.85121434509,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
192,397.05329764077646,4858114.988230704,9716229.976461409,11163925.067053236,1244.2801107299422,2992.3518698466755,0,84,100,-6.490167617797852,0.22703826427459717,6.057746887207031,,19200,0.038197197760530315,DDPG,1,4858114.98823,4.85811498823,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
193,396.44183264472935,4870941.074434422,9741882.148868844,11147879.81498657,1256.938928335236,2944.2018488043786,0,86,100,-6.460152626037598,0.3608613908290863,6.077948093414307,,19300,0.038006211771727666,DDPG,1,4870941.07443,4.87094107443,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
194,398.71348042664397,4873528.50763772,9747057.01527544,11146568.843488298,1259.6817411709765,2952.0410870134615,0,84,100,-6.5323028564453125,0.22808729112148285,6.18339204788208,,19400,0.037816180712869026,DDPG,1,4873528.50764,4.87352850764,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
195,397.6862572608423,4882568.445942535,9765136.89188507,11137444.125198262,1267.724630618893,2913.8140926301717,0,86,100,-6.486861705780029,0.4467615783214569,6.208395004272461,,19500,0.03762709980930468,DDPG,1,4882568.44594,4.88256844594,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
196,399.6976812412598,4891909.381291897,9783818.762583794,11124644.650777226,1276.333428165588,2868.6320851993805,0,85,100,-6.39979362487793,0.33169686794281006,6.033225059509277,,19600,0.03743896431025816,DDPG,1,4891909.38129,4.89190938129,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
197,400.89601292703423,4893743.272796082,9787486.545592165,11120810.600690685,1278.0085747516846,2855.2532677077816,0,84,100,-6.405527591705322,0.24231880903244019,5.903859615325928,,19700,0.037251769488706864,DDPG,1,4893743.2728,4.8937432728,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
198,399.1166431737988,4895704.193566292,9791408.387132583,11116347.063219376,1281.9017641233213,2850.057719276099,0,86,100,-6.514126777648926,0.4265264868736267,6.095207214355469,,19800,0.03706551064126333,DDPG,1,4895704.19357,4.89570419357,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
199,399.3339524999814,4897810.705827967,9795621.411655935,11114944.323771471,1282.4734926025194,2840.0944945460865,0,86,100,-6.558242321014404,0.19561919569969177,6.194682598114014,,19900,0.03688018308805701,DDPG,1,4897810.70583,4.89781070583,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
200,399.6189267877809,4900440.401106264,9800880.802212529,11112133.051124668,1283.8390617414743,2822.358030684563,0,86,100,-6.519681930541992,0.3829980492591858,6.248513221740723,,20000,0.03669578217261672,DDPG,1,4900440.40111,4.90044040111,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
